date,_pm25,_pm10,_o3,_no2,_so2,_co,year,month,day,dayofyear,refperiod,city
2018-12-27,33,49,21,4,1,3,2018,12,27,27DEC,0,Beijing
2018-12-26,85,25,19,12,1,5,2018,12,26,26DEC,0,Beijing
2018-12-25,124,66,20,18,4,7,2018,12,25,25DEC,0,Beijing
2018-12-24,41,77,4,30,5,9,2018,12,24,24DEC,0,Beijing
2018-12-23,100,49,21,8,1,4,2018,12,23,23DEC,0,Beijing
2018-12-22,145,68,22,23,3,7,2018,12,22,22DEC,0,Beijing
2018-12-21,126,89,17,33,6,12,2018,12,21,21DEC,0,Beijing
2018-12-20,86,73,2,37,6,11,2018,12,20,20DEC,0,Beijing
2018-12-19,91,55,10,30,3,8,2018,12,19,19DEC,0,Beijing
2018-12-18,100,53,20,26,4,8,2018,12,18,18DEC,0,Beijing
2018-12-17,122,40,20,18,3,5,2018,12,17,17DEC,0,Beijing
2018-12-16,172,85,25,31,6,13,2018,12,16,16DEC,0,Beijing
2018-12-15,113,91,2,40,8,16,2018,12,15,15DEC,0,Beijing
2018-12-14,46,57,7,30,5,8,2018,12,14,14DEC,0,Beijing
2018-12-13,86,35,21,15,2,4,2018,12,13,13DEC,0,Beijing
2018-12-12,73,44,11,25,4,6,2018,12,12,12DEC,0,Beijing
2018-12-11,144,50,19,15,4,4,2018,12,11,11DEC,0,Beijing
2018-12-10,106,70,6,30,5,10,2018,12,10,10DEC,0,Beijing
2018-12-09,33,57,8,26,5,6,2018,12,9,09DEC,0,Beijing
2018-12-08,28,35,21,8,1,2,2018,12,8,08DEC,0,Beijing
2018-12-07,35,34,22,3,1,2,2018,12,7,07DEC,0,Beijing
2018-12-06,122,32,19,6,1,3,2018,12,6,06DEC,0,Beijing
2018-12-05,53,83,2,27,7,9,2018,12,5,05DEC,0,Beijing
2018-12-04,129,56,21,10,1,3,2018,12,4,04DEC,0,Beijing
2018-12-03,233,181,20,10,1,5,2018,12,3,03DEC,0,Beijing
2018-12-02,198,140,4,41,6,25,2018,12,2,02DEC,0,Beijing
2018-12-01,201,131,15,39,6,17,2018,12,1,01DEC,0,Beijing
2018-11-30,139,122,8,39,7,16,2018,11,30,30NOV,0,Beijing
2018-11-29,146,99,6,28,8,12,2018,11,29,29NOV,0,Beijing
2018-11-28,118,122,3,32,10,13,2018,11,28,28NOV,0,Beijing
2018-11-27,295,210,23,15,1,5,2018,11,27,27NOV,0,Beijing
2018-11-26,170,134,3,56,6,23,2018,11,26,26NOV,0,Beijing
2018-11-25,157,83,8,35,3,12,2018,11,25,25NOV,0,Beijing
2018-11-24,151,76,18,28,5,10,2018,11,24,24NOV,0,Beijing
2018-11-23,90,75,2,31,8,13,2018,11,23,23NOV,0,Beijing
2018-11-22,75,56,12,27,3,7,2018,11,22,22NOV,0,Beijing
2018-11-21,111,45,20,18,2,5,2018,11,21,21NOV,0,Beijing
2018-11-20,122,66,19,25,3,7,2018,11,20,20NOV,0,Beijing
2018-11-19,94,74,3,33,6,10,2018,11,19,19NOV,0,Beijing
2018-11-18,110,62,23,20,2,6,2018,11,18,18NOV,0,Beijing
2018-11-17,35,60,8,28,3,6,2018,11,17,17NOV,0,Beijing
2018-11-16,100,24,19,10,1,3,2018,11,16,16NOV,0,Beijing
2018-11-15,272,18,23,15,3.4176136364,7,2018,11,15,15NOV,0,Beijing
2018-11-14,236,63.944751381,11,37,1,20,2018,11,14,14NOV,0,Beijing
2018-11-13,176,104,12,39,2,17,2018,11,13,13NOV,0,Beijing
2018-11-12,119,84,14,34,3,10,2018,11,12,12NOV,0,Beijing
2018-11-11,48,64,21,26,2,7,2018,11,11,11NOV,0,Beijing
2018-11-10,91,35,13,18,1,4,2018,11,10,10NOV,0,Beijing
2018-11-09,156,54,19,23,1,6,2018,11,9,09NOV,0,Beijing
2018-11-08,82,80,3,36,3,11,2018,11,8,08NOV,0,Beijing
2018-11-07,52,46,4,24,3.4176136364,6,2018,11,7,07NOV,0,Beijing
2018-11-06,67,30,14,18,3.4176136364,3,2018,11,6,06NOV,0,Beijing
2018-11-05,130,31,10,19,1,4,2018,11,5,05NOV,0,Beijing
2018-11-04,205,58,6,26,1,8,2018,11,4,04NOV,0,Beijing
2018-11-03,188,98,34,44,4,15,2018,11,3,03NOV,0,Beijing
2018-11-02,116,92,7,51,4,14,2018,11,2,02NOV,0,Beijing
2018-11-01,83,55,22,29,3,9,2018,11,1,01NOV,0,Beijing
2018-10-31,44,50,16,24,3,7,2018,10,31,31OCT,0,Beijing
2018-10-30,21,29,24,18,2,3,2018,10,30,30OCT,0,Beijing
2018-10-29,17,18,22,9,2,2,2018,10,29,29OCT,0,Beijing
2018-10-28,42,37,27,4,1,1,2018,10,28,28OCT,0,Beijing
2018-10-27,25,35,26,14,2,2,2018,10,27,27OCT,0,Beijing
2018-10-26,163,48,20,6,2,2,2018,10,26,26OCT,0,Beijing
2018-10-25,125,91,19,39,5,14,2018,10,25,25OCT,0,Beijing
2018-10-24,45,73,13,33,2,8,2018,10,24,24OCT,0,Beijing
2018-10-23,211,35,21,14,1,3,2018,10,23,23OCT,0,Beijing
2018-10-22,186,83,27,28,3,12,2018,10,22,22OCT,0,Beijing
2018-10-21,153,88,13,43,4,14,2018,10,21,21OCT,0,Beijing
2018-10-20,116,64,30,34,3,8,2018,10,20,20OCT,0,Beijing
2018-10-19,100,51,27,28,1,6,2018,10,19,19OCT,0,Beijing
2018-10-18,96,49,25,25,1,6,2018,10,18,18OCT,0,Beijing
2018-10-17,140,38,24,20,1,6,2018,10,17,17OCT,0,Beijing
2018-10-16,204,59,29,14,2,9,2018,10,16,16OCT,0,Beijing
2018-10-15,200,117,18,34,3,15,2018,10,15,15OCT,0,Beijing
2018-10-14,165,108,38,39,3,12,2018,10,14,14OCT,0,Beijing
2018-10-13,107,76,32,33,4,10,2018,10,13,13OCT,0,Beijing
2018-10-12,32,63,31,26,2,5,2018,10,12,12OCT,0,Beijing
2018-10-11,28,24,22,13,1,3,2018,10,11,11OCT,0,Beijing
2018-10-10,19,18,20,11,1,2,2018,10,10,10OCT,0,Beijing
2018-10-09,48,13,19,4,1,2,2018,10,9,09OCT,0,Beijing
2018-10-08,38,35,30,16,1,3,2018,10,8,08OCT,0,Beijing
2018-10-07,29,30,26,16,1,3,2018,10,7,07OCT,0,Beijing
2018-10-06,161,18,25,7,1,3,2018,10,6,06OCT,0,Beijing
2018-10-05,114,72,55,25,4,10,2018,10,5,05OCT,0,Beijing
2018-10-04,51,59,58,24,5,9,2018,10,4,04OCT,0,Beijing
2018-10-03,38,33,32,21,1,4,2018,10,3,03OCT,0,Beijing
2018-10-02,32,25,34,15,1,4,2018,10,2,02OCT,0,Beijing
2018-10-01,20,17,33,6,7,4,2018,10,1,01OCT,0,Beijing
2018-09-30,27,16,27,9,1,2,2018,9,30,30SEP,0,Beijing
2018-09-29,131,15,26,13,7,5,2018,9,29,29SEP,0,Beijing
2018-09-28,144,57,34,19,3.4176136364,7,2018,9,28,28SEP,0,Beijing
2018-09-27,92,71,31,29,3,9,2018,9,27,27SEP,0,Beijing
2018-09-26,68,52,36,18,2,5,2018,9,26,26SEP,0,Beijing
2018-09-25,29,46,36,14,2,5,2018,9,25,25SEP,0,Beijing
2018-09-24,25,22,29,11,1,2,2018,9,24,24SEP,0,Beijing
2018-09-23,17,24,23,10,1,2,2018,9,23,23SEP,0,Beijing
2018-09-22,48,23,26,5,1,2,2018,9,22,22SEP,0,Beijing
2018-09-21,115,43,24,12,1,3,2018,9,21,21SEP,0,Beijing
2018-09-20,81,62,53,22,2,7,2018,9,20,20SEP,0,Beijing
2018-09-19,63,55,14,27,1,7,2018,9,19,19SEP,0,Beijing
2018-09-18,46,48,26,20,1,4,2018,9,18,18SEP,0,Beijing
2018-09-17,25,37,30,18,1,2,2018,9,17,17SEP,0,Beijing
2018-09-16,42,22,36,11,1,1,2018,9,16,16SEP,0,Beijing
2018-09-15,169,22,25,8,1,3,2018,9,15,15SEP,0,Beijing
2018-09-14,157,85,79,30,3,10,2018,9,14,14SEP,0,Beijing
2018-09-13,110,74,82,27,3,9,2018,9,13,13SEP,0,Beijing
2018-09-12,105,61,87,16,3,7,2018,9,12,12SEP,0,Beijing
2018-09-11,115,61,68,16,4,7,2018,9,11,11SEP,0,Beijing
2018-09-10,72,63,69,24,4,9,2018,9,10,10SEP,0,Beijing
2018-09-09,29,53,62,18,3,5,2018,9,9,09SEP,0,Beijing
2018-09-08,21,21,37,10,1,2,2018,9,8,08SEP,0,Beijing
2018-09-07,35,15,29,7,1,1,2018,9,7,07SEP,0,Beijing
2018-09-06,44,34,28,8,1,3,2018,9,6,06SEP,0,Beijing
2018-09-05,29,31,51,14,2,3,2018,9,5,05SEP,0,Beijing
2018-09-04,82,17,38,12,1,2,2018,9,4,04SEP,0,Beijing
2018-09-03,103,19,33,9,7,7,2018,9,3,03SEP,0,Beijing
2018-09-02,113,45,63,7,1,7,2018,9,2,02SEP,0,Beijing
2018-09-01,48,46,70,13,7,11,2018,9,1,01SEP,0,Beijing
2018-08-31,55,30,78,14,1,5,2018,8,31,31AUG,0,Beijing
2018-08-30,25,44,39,14,8,8,2018,8,30,30AUG,0,Beijing
2018-08-29,126,23,47,11,1,3,2018,8,29,29AUG,0,Beijing
2018-08-28,133,60,81,17,7,11,2018,8,28,28AUG,0,Beijing
2018-08-27,130,68,105,13,4,10,2018,8,27,27AUG,0,Beijing
2018-08-26,75,69,99,13,8,10,2018,8,26,26AUG,0,Beijing
2018-08-25,39,54,96,19,2,6,2018,8,25,25AUG,0,Beijing
2018-08-24,57,31,46,15,8,6,2018,8,24,24AUG,0,Beijing
2018-08-23,62,39,60,19,1,5,2018,8,23,23AUG,0,Beijing
2018-08-22,41,53,31,25,11,8,2018,8,22,22AUG,0,Beijing
2018-08-21,72,30,49,13,1,4,2018,8,21,21AUG,0,Beijing
2018-08-20,57,39,74,11,8,9,2018,8,20,20AUG,0,Beijing
2018-08-19,47,35,29,17,1,7,2018,8,19,19AUG,0,Beijing
2018-08-18,95,30,48,11,8,7,2018,8,18,18AUG,0,Beijing
2018-08-17,43,61,124,20,1,6,2018,8,17,17AUG,0,Beijing
2018-08-16,45,29,70,11,8,5,2018,8,16,16AUG,0,Beijing
2018-08-15,81,29,43,13,1,6,2018,8,15,15AUG,0,Beijing
2018-08-14,105,22,28,9,8,9,2018,8,14,14AUG,0,Beijing
2018-08-13,132,49,71,8,1,9,2018,8,13,13AUG,0,Beijing
2018-08-12,108,49,61,8,8,12,2018,8,12,12AUG,0,Beijing
2018-08-11,88,51,78,8,1,11,2018,8,11,11AUG,0,Beijing
2018-08-10,72,49,117,15,9,10,2018,8,10,10AUG,0,Beijing
2018-08-09,61,35,88,15,3.4176136364,10,2018,8,9,09AUG,0,Beijing
2018-08-08,123,18,35,10,8,10,2018,8,8,08AUG,0,Beijing
2018-08-07,91,55,78,9,2,10,2018,8,7,07AUG,0,Beijing
2018-08-06,84,46,23,11,8,14,2018,8,6,06AUG,0,Beijing
2018-08-05,144,46,64,6,1,7,2018,8,5,05AUG,0,Beijing
2018-08-04,126,77,128,13,12,12,2018,8,4,04AUG,0,Beijing
2018-08-03,160,65,103,12,1,10,2018,8,3,03AUG,0,Beijing
2018-08-02,134,78,119,8,8,16,2018,8,2,02AUG,0,Beijing
2018-08-01,135,66,128,17,1,11,2018,8,1,01AUG,0,Beijing
2018-07-31,142,71,130,18,9,13,2018,7,31,31JUL,0,Beijing
2018-07-30,154,66,109,15,1,11,2018,7,30,30JUL,0,Beijing
2018-07-29,119,72,103,14,1,14,2018,7,29,29JUL,0,Beijing
2018-07-28,97,57,98,12,1,11,2018,7,28,28JUL,0,Beijing
2018-07-27,38,50,80,12,1,11,2018,7,27,27JUL,0,Beijing
2018-07-26,28,26,79,14,3.4176136364,5,2018,7,26,26JUL,0,Beijing
2018-07-25,46,16,49,9,1,4,2018,7,25,25JUL,0,Beijing
2018-07-24,109,29,36,11,1,6,2018,7,24,24JUL,0,Beijing
2018-07-23,92,54,84,14,1,9,2018,7,23,23JUL,0,Beijing
2018-07-22,124,51,56,16,1,9,2018,7,22,22JUL,0,Beijing
2018-07-21,136,61,109,12,1,8,2018,7,21,21JUL,0,Beijing
2018-07-20,116,54,90,13,1,9,2018,7,20,20JUL,0,Beijing
2018-07-19,143,52,66,19,1,9,2018,7,19,19JUL,0,Beijing
2018-07-18,46,226,54,15,1,13,2018,7,18,18JUL,0,Beijing
2018-07-17,58,14,27,15,1,6,2018,7,17,17JUL,0,Beijing
2018-07-16,119,35,28,14,1,7,2018,7,16,16JUL,0,Beijing
2018-07-15,100,51,88,15,1,9,2018,7,15,15JUL,0,Beijing
2018-07-14,94,48,85,12,1,8,2018,7,14,14JUL,0,Beijing
2018-07-13,84,41,41,24,1,9,2018,7,13,13JUL,0,Beijing
2018-07-12,65,39,32,18,1,9,2018,7,12,12JUL,0,Beijing
2018-07-11,78,37,25,17,1,5,2018,7,11,11JUL,0,Beijing
2018-07-10,103,37,42,9,3.4176136364,6,2018,7,10,10JUL,0,Beijing
2018-07-09,83,62,35,14,1,9,2018,7,9,09JUL,0,Beijing
2018-07-08,90,52,86,13,1,8,2018,7,8,08JUL,0,Beijing
2018-07-07,87,49,22,11,1,8,2018,7,7,07JUL,0,Beijing
2018-07-06,97,48,118,13,1,9,2018,7,6,06JUL,0,Beijing
2018-07-05,92,82,120,18,2,11,2018,7,5,05JUL,0,Beijing
2018-07-04,205,61,121,18,1,9,2018,7,4,04JUL,0,Beijing
2018-07-03,202,49,89,16,1,9,2018,7,3,03JUL,0,Beijing
2018-07-02,115,45,87,11,1,8,2018,7,2,02JUL,0,Beijing
2018-07-01,91,49,83,16,1,11,2018,7,1,01JUL,0,Beijing
2018-06-30,60,60,128,17,2,9,2018,6,30,30JUN,0,Beijing
2018-06-29,23,52,81,23,1,5,2018,6,29,29JUN,0,Beijing
2018-06-28,73,23,54,10,1,2,2018,6,28,28JUN,0,Beijing
2018-06-27,171,47,43,19,1,6,2018,6,27,27JUN,0,Beijing
2018-06-26,144,68,118,16,2,17,2018,6,26,26JUN,0,Beijing
2018-06-25,116,81,95,20,4,10,2018,6,25,25JUN,0,Beijing
2018-06-24,129,70,137,10,3,8,2018,6,24,24JUN,0,Beijing
2018-06-23,131,67,150,15,3,9,2018,6,23,23JUN,0,Beijing
2018-06-22,91,67,78,33,5,12,2018,6,22,22JUN,0,Beijing
2018-06-21,108,52,119,23,5,8,2018,6,21,21JUN,0,Beijing
2018-06-20,129,43,71,20,1,7,2018,6,20,20JUN,0,Beijing
2018-06-19,150,61,92,15,2,11,2018,6,19,19JUN,0,Beijing
2018-06-18,118,62,111,20,1,10,2018,6,18,18JUN,0,Beijing
2018-06-17,153,58,81,16,1,10,2018,6,17,17JUN,0,Beijing
2018-06-16,157,70,111,15,1,9,2018,6,16,16JUN,0,Beijing
2018-06-15,92,55,103,17,2,14,2018,6,15,15JUN,0,Beijing
2018-06-14,112,35,93,22,1,7,2018,6,14,14JUN,0,Beijing
2018-06-13,161,39,41,17,2,9,2018,6,13,13JUN,0,Beijing
2018-06-12,146,73,103,26,1,10,2018,6,12,12JUN,0,Beijing
2018-06-11,113,54,77,14,1,8,2018,6,11,11JUN,0,Beijing
2018-06-10,65,40,75,11,1,7,2018,6,10,10JUN,0,Beijing
2018-06-09,66,39,42,15,1,5,2018,6,9,09JUN,0,Beijing
2018-06-08,100,30,62,18,1,4,2018,6,8,08JUN,0,Beijing
2018-06-07,149,45,66,12,2,5,2018,6,7,07JUN,0,Beijing
2018-06-06,117,87,118,18,5,7,2018,6,6,06JUN,0,Beijing
2018-06-05,114,77,105,22,4,5,2018,6,5,05JUN,0,Beijing
2018-06-04,152,65,70,25,1,5,2018,6,4,04JUN,0,Beijing
2018-06-03,149,74,56,17,3,6,2018,6,3,03JUN,0,Beijing
2018-06-02,120,71,124,26,4,7,2018,6,2,02JUN,0,Beijing
2018-06-01,115,52,83,24,1,4,2018,6,1,01JUN,0,Beijing
2018-05-31,106,50,106,22,4,7,2018,5,31,31MAY,0,Beijing
2018-05-30,68,37,70,21,1,3,2018,5,30,30MAY,0,Beijing
2018-05-29,121,39,43,19,1,2,2018,5,29,29MAY,0,Beijing
2018-05-28,158,171,34,11,1,1,2018,5,28,28MAY,0,Beijing
2018-05-27,187,76,54,16,1,2,2018,5,27,27MAY,0,Beijing
2018-05-26,156,94,65,14,2,7,2018,5,26,26MAY,0,Beijing
2018-05-25,159,78,109,17,5,6,2018,5,25,25MAY,0,Beijing
2018-05-24,163,95,105,27,4,6,2018,5,24,24MAY,0,Beijing
2018-05-23,130,159,66,22,2,3,2018,5,23,23MAY,0,Beijing
2018-05-22,146,125,37,12,3.4176136364,4,2018,5,22,22MAY,0,Beijing
2018-05-21,112,49,25,21,1,9,2018,5,21,21MAY,0,Beijing
2018-05-20,106,43,43,15,3,8,2018,5,20,20MAY,0,Beijing
2018-05-19,73,59,75,21,3,6,2018,5,19,19MAY,0,Beijing
2018-05-18,111,45,64,16,2,4,2018,5,18,18MAY,0,Beijing
2018-05-17,178,47,29,16,2,9,2018,5,17,17MAY,0,Beijing
2018-05-16,155,78,77,17,2,17,2018,5,16,16MAY,0,Beijing
2018-05-15,185,78,54,20,2,10,2018,5,15,15MAY,0,Beijing
2018-05-14,124,92,116,21,4,11,2018,5,14,14MAY,0,Beijing
2018-05-13,188,66,85,22,1,5,2018,5,13,13MAY,0,Beijing
2018-05-12,156,65,68,22,1,14,2018,5,12,12MAY,0,Beijing
2018-05-11,170,74,39,23,2,7,2018,5,11,11MAY,0,Beijing
2018-05-10,140,90,95,31,6,10,2018,5,10,10MAY,0,Beijing
2018-05-09,110,67,85,24,3,5,2018,5,9,09MAY,0,Beijing
2018-05-08,161,62,60,20,2,4,2018,5,8,08MAY,0,Beijing
2018-05-07,140,98,66,21,4,6,2018,5,7,07MAY,0,Beijing
2018-05-06,166,128,59,24,1,4,2018,5,6,06MAY,0,Beijing
2018-05-05,148,182,30,26,3,4,2018,5,5,05MAY,0,Beijing
2018-05-04,72,85,79,27,4,5,2018,5,4,04MAY,0,Beijing
2018-05-03,68,43,40,13,1,1,2018,5,3,03MAY,0,Beijing
2018-05-02,122,45,37,13,3.4176136364,2,2018,5,2,02MAY,0,Beijing
2018-05-01,89,145,30,16,1,4,2018,5,1,01MAY,0,Beijing
2018-04-30,202,54,42,11,2,5,2018,4,30,30APR,0,Beijing
2018-04-29,161,115,70,35,4,9,2018,4,29,29APR,0,Beijing
2018-04-28,127,115,103,30,3,7,2018,4,28,28APR,0,Beijing
2018-04-27,168,117,55,23,2,6,2018,4,27,27APR,0,Beijing
2018-04-26,97,87,67,29,4,7,2018,4,26,26APR,0,Beijing
2018-04-25,71,59,57,24,1,3,2018,4,25,25APR,0,Beijing
2018-04-24,59,39,42,23,3.4176136364,3,2018,4,24,24APR,0,Beijing
2018-04-23,46,26,38,13,3.4176136364,3,2018,4,23,23APR,0,Beijing
2018-04-22,123,27,27,8,3.4176136364,2,2018,4,22,22APR,0,Beijing
2018-04-21,183,58,21,17,2,8,2018,4,21,21APR,0,Beijing
2018-04-20,177,102,110,20,7,12,2018,4,20,20APR,0,Beijing
2018-04-19,169,123,95,32,4,9,2018,4,19,19APR,0,Beijing
2018-04-18,171,131,74,19,4,7,2018,4,18,18APR,0,Beijing
2018-04-17,168,137,63,19,5,6,2018,4,17,17APR,0,Beijing
2018-04-16,108,108,62,24,6,5,2018,4,16,16APR,0,Beijing
2018-04-15,132,66,46,13,3,2,2018,4,15,15APR,0,Beijing
2018-04-14,124,142,38,6,2,2,2018,4,14,14APR,0,Beijing
2018-04-13,125,63,22,28,6,12,2018,4,13,13APR,0,Beijing
2018-04-12,119,77,40,20,4,5,2018,4,12,12APR,0,Beijing
2018-04-11,109,43,42,16,3,2,2018,4,11,11APR,0,Beijing
2018-04-10,158,81,34,20,7,9,2018,4,10,10APR,0,Beijing
2018-04-09,108,85,45,29,13,13,2018,4,9,09APR,0,Beijing
2018-04-08,54,67,34,25,3,4,2018,4,8,08APR,0,Beijing
2018-04-07,60,40,37,10,2,2,2018,4,7,07APR,0,Beijing
2018-04-06,127,79,35,2,2,1,2018,4,6,06APR,0,Beijing
2018-04-05,73,153,31,12,1,4,2018,4,5,05APR,0,Beijing
2018-04-04,54,25,25,16,1,3,2018,4,4,04APR,0,Beijing
2018-04-03,252,92,34,8,1,2,2018,4,3,03APR,0,Beijing
2018-04-02,223,159,65,35,5,16,2018,4,2,02APR,0,Beijing
2018-04-01,176,137,101,43,9,15,2018,4,1,01APR,0,Beijing
2018-03-31,113,98,55,42,8,9,2018,3,31,31MAR,0,Beijing
2018-03-30,107,64,47,28,3,5,2018,3,30,30MAR,0,Beijing
2018-03-29,194,111,30,21,9,8,2018,3,29,29MAR,0,Beijing
2018-03-28,229,632,28,27,2,8,2018,3,28,28MAR,0,Beijing
2018-03-27,181,132,50,54,7,13,2018,3,27,27MAR,0,Beijing
2018-03-26,132,95,62,35,7,9,2018,3,26,26MAR,0,Beijing
2018-03-25,179,67,57,28,4,5,2018,3,25,25MAR,0,Beijing
2018-03-24,180,68,46,36,6,13,2018,3,24,24MAR,0,Beijing
2018-03-23,163,87,20,44,7,14,2018,3,23,23MAR,0,Beijing
2018-03-22,140,76,37,31,3,9,2018,3,22,22MAR,0,Beijing
2018-03-21,76,61,29,25,5,6,2018,3,21,21MAR,0,Beijing
2018-03-20,137,38,34,16,2,4,2018,3,20,20MAR,0,Beijing
2018-03-19,172,42,39,23,2,6,2018,3,19,19MAR,0,Beijing
2018-03-18,139,84,35,27,1,8,2018,3,18,18MAR,0,Beijing
2018-03-17,88,55,12,30,4,7,2018,3,17,17MAR,0,Beijing
2018-03-16,63,57,42,10,2,5,2018,3,16,16MAR,0,Beijing
2018-03-15,255,32,40,7,3,3,2018,3,15,15MAR,0,Beijing
2018-03-14,274,206,29,42,9,16,2018,3,14,14MAR,0,Beijing
2018-03-13,198,63.944751381,68,53,6,14,2018,3,13,13MAR,0,Beijing
2018-03-12,146,115,39,31,5,12,2018,3,12,12MAR,0,Beijing
2018-03-11,176,70,28,19,10,12,2018,3,11,11MAR,0,Beijing
2018-03-10,171,92,42,30,8,13,2018,3,10,10MAR,0,Beijing
2018-03-09,107,81,36,31,8,10,2018,3,9,09MAR,0,Beijing
2018-03-08,119,48,29,19,5,7,2018,3,8,08MAR,0,Beijing
2018-03-07,117,56,19,24,5,6,2018,3,7,07MAR,0,Beijing
2018-03-06,130,55,28,18,4,7,2018,3,6,06MAR,0,Beijing
2018-03-05,136,93,27,20,4,7,2018,3,5,05MAR,0,Beijing
2018-03-04,223,150,18,21,4,8,2018,3,4,04MAR,0,Beijing
2018-03-03,158,138,17,46,12,19,2018,3,3,03MAR,0,Beijing
2018-03-02,52,78,26,27,9,9,2018,3,2,02MAR,0,Beijing
2018-03-01,160,42,32,7,1,2,2018,3,1,01MAR,0,Beijing
2018-02-28,227,89,32,19,5,9,2018,2,28,28FEB,0,Beijing
2018-02-27,184,127,32,28,6,18,2018,2,27,27FEB,0,Beijing
2018-02-26,125,95,33,37,12,14,2018,2,26,26FEB,0,Beijing
2018-02-25,85,59,28,21,7,7,2018,2,25,25FEB,0,Beijing
2018-02-24,76,62,27,10,6,6,2018,2,24,24FEB,0,Beijing
2018-02-23,55,50,34,20,4,6,2018,2,23,23FEB,0,Beijing
2018-02-22,115,40,34,14,5,4,2018,2,22,22FEB,0,Beijing
2018-02-21,102,49,35,16,8,6,2018,2,21,21FEB,0,Beijing
2018-02-20,196,42,36,12,4,5,2018,2,20,20FEB,0,Beijing
2018-02-19,181,105,28,21,16,20,2018,2,19,19FEB,0,Beijing
2018-02-18,160,86,33,25,8,16,2018,2,18,18FEB,0,Beijing
2018-02-17,166,70,21,17,7,12,2018,2,17,17FEB,0,Beijing
2018-02-16,95,104,35,15,12,6,2018,2,16,16FEB,0,Beijing
2018-02-15,55,48,34,11,6,4,2018,2,15,15FEB,0,Beijing
2018-02-14,130,38,31,13,4,4,2018,2,14,14FEB,0,Beijing
2018-02-13,43,72,20,37,8,12,2018,2,13,13FEB,0,Beijing
2018-02-12,46,49,29,5,1,2,2018,2,12,12FEB,0,Beijing
2018-02-11,44,72,28,3,1,2,2018,2,11,11FEB,0,Beijing
2018-02-10,107,39,30,6,1,3,2018,2,10,10FEB,0,Beijing
2018-02-09,126,86,29,19,5,6,2018,2,9,09FEB,0,Beijing
2018-02-08,81,59,19,28,6,9,2018,2,8,08FEB,0,Beijing
2018-02-07,98,44,31,15,5,6,2018,2,7,07FEB,0,Beijing
2018-02-06,29,46,16,25,6,6,2018,2,6,06FEB,0,Beijing
2018-02-05,58,23,27,6,1,1,2018,2,5,05FEB,0,Beijing
2018-02-04,33,33,24,18,3,3,2018,2,4,04FEB,0,Beijing
2018-02-03,37,20,25,8,2,2,2018,2,3,03FEB,0,Beijing
2018-02-02,90,30,27,5,2,2,2018,2,2,02FEB,0,Beijing
2018-02-01,62,67,28,21,6,6,2018,2,1,01FEB,0,Beijing
2018-01-31,41,60,26,14,4,3,2018,1,31,31JAN,0,Beijing
2018-01-30,36,31,28,14,2,2,2018,1,30,30JAN,0,Beijing
2018-01-29,38,47,26,12,2,2,2018,1,29,29JAN,0,Beijing
2018-01-28,168,50,28,7,2,1,2018,1,28,28JAN,0,Beijing
2018-01-27,78,74,2,38,6,11,2018,1,27,27JAN,0,Beijing
2018-01-26,32,35,12,25,3,2,2018,1,26,26JAN,0,Beijing
2018-01-25,48,20,29,15,3,4,2018,1,25,25JAN,0,Beijing
2018-01-24,37,27,25,15,3,3,2018,1,24,24JAN,0,Beijing
2018-01-23,66,27,24,7,1,3,2018,1,23,23JAN,0,Beijing
2018-01-22,103,44,26,13,3,5,2018,1,22,22JAN,0,Beijing
2018-01-21,97,59,12,21,12,12,2018,1,21,21JAN,0,Beijing
2018-01-20,156,59,13,30,5,8,2018,1,20,20JAN,0,Beijing
2018-01-19,113,95,11,47,11,17,2018,1,19,19JAN,0,Beijing
2018-01-18,107,70,5,42,6,10,2018,1,18,18JAN,0,Beijing
2018-01-17,114,71,24,26,6,9,2018,1,17,17JAN,0,Beijing
2018-01-16,86,111,24,21,2,5,2018,1,16,16JAN,0,Beijing
2018-01-15,183,45,17,25,4,8,2018,1,15,15JAN,0,Beijing
2018-01-14,163,88,20,36,6,15,2018,1,14,14JAN,0,Beijing
2018-01-13,116,79,5,43,7,16,2018,1,13,13JAN,0,Beijing
2018-01-12,36,57,6,40,5,11,2018,1,12,12JAN,0,Beijing
2018-01-11,27,22,22,11,2,3,2018,1,11,11JAN,0,Beijing
2018-01-10,31,25,24,5,1,2,2018,1,10,10JAN,0,Beijing
2018-01-09,51,30,25,6,1,2,2018,1,9,09JAN,0,Beijing
2018-01-08,108,50,24,6,2,2,2018,1,8,08JAN,0,Beijing
2018-01-07,42,54,21,26,6,8,2018,1,7,07JAN,0,Beijing
2018-01-06,89,23,21,19,1,3,2018,1,6,06JAN,0,Beijing
2018-01-05,48,50,16,28,3,8,2018,1,5,05JAN,0,Beijing
2018-01-04,43,23,15,17,1,4,2018,1,4,04JAN,0,Beijing
2018-01-03,86,26,20,10,2,3,2018,1,3,03JAN,0,Beijing
2018-01-02,101,43,20,18,3,7,2018,1,2,02JAN,0,Beijing
2018-01-01,89,50,13,21,6,10,2018,1,1,01JAN,0,Beijing
2019-12-30,156,58.162983425,47.104972376,18.085399449,2.7168458781,6.5371900826,2019,12,30,30DEC,0,Beijing
2019-12-29,152,82,24,30,4,15,2019,12,29,29DEC,0,Beijing
2019-12-28,117,85,4,34,6,15,2019,12,28,28DEC,0,Beijing
2019-12-27,61,73,6,31,2,9,2019,12,27,27DEC,0,Beijing
